X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-1.8199998522e-006,2.4999998516e-008,
0,-4.687e-001,3.125e-001,1.562e-001,0.000e000,
1,0.000e000,-3.125e-001,-3.125e-001,4.687e-001,
2,0.000e000,-3.125e-001,3.125e-001,3.125e-001,
3,-6.250e-001,3.125e-001,-3.125e-001,1.562e-001,
4,-4.687e-001,1.562e-001,-1.562e-001,4.687e-001,
5,0.000e000,-3.125e-001,3.125e-001,0.000e000,
6,0.000e000,1.562e-001,-3.125e-001,3.125e-001,
7,-4.687e-001,-3.125e-001,3.125e-001,1.562e-001,
8,-6.250e-001,1.562e-001,-3.125e-001,3.125e-001,
9,0.000e000,-3.125e-001,3.125e-001,1.562e-001,
10,-4.687e-001,1.562e-001,1.562e-001,3.125e-001,
11,0.000e000,-4.687e-001,-3.125e-001,0.000e000,
12,-4.687e-001,1.562e-001,1.562e-001,3.125e-001,
13,0.000e000,-3.125e-001,-3.125e-001,0.000e000,
14,0.000e000,-3.125e-001,1.562e-001,3.125e-001,
15,-4.687e-001,3.125e-001,-3.125e-001,0.000e000,
16,0.000e000,1.562e-001,-3.125e-001,0.000e000,
17,-4.687e-001,-3.125e-001,4.687e-001,4.687e-001,
18,-6.250e-001,-3.125e-001,-3.125e-001,0.000e000,
19,1.562e-001,1.562e-001,3.125e-001,4.687e-001,
20,-4.687e-001,-3.125e-001,-4.687e-001,3.125e-001,
21,0.000e000,3.125e-001,3.125e-001,1.562e-001,
22,-4.687e-001,-3.125e-001,-1.562e-001,3.125e-001,
23,0.000e000,1.562e-001,3.125e-001,0.000e000,
24,0.000e000,1.562e-001,1.562e-001,3.125e-001,
25,-6.250e-001,-3.125e-001,-3.125e-001,0.000e000,
26,0.000e000,-3.125e-001,-1.562e-001,4.687e-001,
27,-4.687e-001,3.125e-001,3.125e-001,0.000e000,
28,-4.687e-001,1.562e-001,1.562e-001,1.562e-001,
29,0.000e000,-3.125e-001,-3.125e-001,4.687e-001,
30,-4.687e-001,-3.125e-001,3.125e-001,3.125e-001,
31,0.000e000,1.562e-001,-3.125e-001,1.562e-001,
32,0.000e000,1.562e-001,-3.125e-001,0.000e000,
33,-6.250e-001,-4.687e-001,3.125e-001,4.687e-001,
34,0.000e000,-3.125e-001,1.562e-001,4.687e-001,
35,-6.250e-001,3.125e-001,-3.125e-001,0.000e000,
36,-4.687e-001,1.562e-001,1.562e-001,3.125e-001,
37,1.562e-001,-4.687e-001,-3.125e-001,0.000e000,
38,-4.687e-001,1.562e-001,-3.125e-001,1.562e-001,
39,0.000e000,-3.125e-001,1.562e-001,4.687e-001,
40,-4.687e-001,-4.687e-001,-3.125e-001,1.562e-001,
41,0.000e000,3.125e-001,3.125e-001,4.687e-001,
42,-4.687e-001,3.125e-001,1.562e-001,3.125e-001,
43,1.562e-001,-6.250e-001,-3.125e-001,1.562e-001,
44,-4.687e-001,-3.125e-001,-3.125e-001,0.000e000,
45,0.000e000,3.125e-001,1.562e-001,4.687e-001,
46,0.000e000,1.562e-001,1.562e-001,1.562e-001,
47,-4.687e-001,-3.125e-001,-3.125e-001,4.687e-001,
48,0.000e000,1.562e-001,1.562e-001,0.000e000,
49,-4.687e-001,-4.687e-001,-3.125e-001,4.687e-001,
50,0.000e000,1.562e-001,1.562e-001,1.562e-001,
51,-4.687e-001,-3.125e-001,-3.125e-001,4.687e-001,
52,0.000e000,1.562e-001,1.562e-001,1.562e-001,
53,-6.250e-001,-4.687e-001,-3.125e-001,4.687e-001,
54,0.000e000,1.562e-001,1.562e-001,0.000e000,
55,-4.687e-001,-4.687e-001,-3.125e-001,4.687e-001,
56,0.000e000,-3.125e-001,3.125e-001,3.125e-001,
57,-4.687e-001,3.125e-001,-3.125e-001,1.562e-001,
58,0.000e000,-3.125e-001,-3.125e-001,1.562e-001,
59,-6.250e-001,1.562e-001,1.562e-001,4.687e-001,
60,-4.687e-001,3.125e-001,3.125e-001,3.125e-001,
61,0.000e000,-3.125e-001,-3.125e-001,0.000e000,
62,0.000e000,-3.125e-001,1.562e-001,1.562e-001,
63,-4.687e-001,1.562e-001,-3.125e-001,4.687e-001,
64,0.000e000,1.562e-001,-3.125e-001,4.687e-001,
65,-4.687e-001,-3.125e-001,3.125e-001,0.000e000,
66,-4.687e-001,-3.125e-001,1.562e-001,3.125e-001,
67,0.000e000,3.125e-001,-3.125e-001,1.562e-001,
68,-4.687e-001,3.125e-001,1.562e-001,3.125e-001,
69,0.000e000,-3.125e-001,-3.125e-001,0.000e000,
70,-4.687e-001,-3.125e-001,-3.125e-001,1.562e-001,
71,0.000e000,1.562e-001,1.562e-001,4.687e-001,
72,-6.250e-001,3.125e-001,-4.687e-001,1.562e-001,
73,1.562e-001,-4.687e-001,4.218e000,3.125e-001,
74,-4.687e-001,-3.125e-001,3.125e000,3.125e-001,
75,0.000e000,3.125e-001,3.593e000,0.000e000,
76,-6.250e-001,1.562e-001,3.125e000,4.687e-001,
77,1.562e-001,-3.125e-001,3.593e000,0.000e000,
78,0.000e000,1.562e-001,3.593e000,3.125e-001,
79,-4.687e-001,-3.125e-001,2.968e000,1.562e-001,
80,-4.687e-001,1.562e-001,3.593e000,4.687e-001,
81,0.000e000,-3.125e-001,2.968e000,0.000e000,
82,0.000e000,1.562e-001,3.125e000,3.125e-001,
83,-6.250e-001,-3.125e-001,3.593e000,0.000e000,
84,0.000e000,1.562e-001,3.593e000,4.687e-001,
85,-6.250e-001,-3.125e-001,2.968e000,0.000e000,
86,-4.687e-001,-3.125e-001,3.125e000,1.562e-001,
87,1.562e-001,3.125e-001,3.593e000,4.687e-001,
88,0.000e000,3.125e-001,3.125e000,3.125e-001,
89,-6.250e-001,-3.125e-001,3.593e000,1.562e-001,
90,-4.687e-001,-3.125e-001,3.593e000,3.125e-001,
91,0.000e000,1.562e-001,2.968e000,1.562e-001,
92,-4.687e-001,3.125e-001,2.968e000,1.562e-001,
93,3.750e000,-4.687e-001,3.906e000,4.687e-001,
94,3.281e000,1.562e-001,3.125e000,3.125e-001,
95,2.812e000,-3.125e-001,3.593e000,1.562e-001,
96,2.812e000,1.562e-001,3.593e000,3.125e-001,
97,3.437e000,-4.687e-001,3.125e000,1.562e-001,
98,3.437e000,3.125e-001,2.968e000,0.000e000,
99,-1.093e000,-4.687e-001,3.593e000,4.687e-001,
100,0.000e000,3.125e-001,3.125e000,1.562e-001,
101,-6.250e-001,-4.687e-001,3.750e000,3.125e-001,
102,0.000e000,1.562e-001,2.968e000,1.562e-001,
103,-6.250e-001,-3.125e-001,3.593e000,4.687e-001,
104,-6.250e-001,-3.125e-001,3.125e000,3.125e-001,
105,1.562e-001,1.562e-001,3.750e000,1.562e-001,
106,6.250e-001,-3.125e-001,3.125e000,0.000e000,
107,3.906e000,4.687e-001,3.750e000,4.687e-001,
108,2.812e000,1.562e-001,3.125e000,3.125e-001,
109,3.437e000,-3.125e-001,3.593e000,1.562e-001,
110,2.812e000,3.125e-001,3.125e000,3.125e-001,
111,3.281e000,-3.125e-001,3.593e000,0.000e000,
112,3.281e000,4.687e-001,3.750e000,3.125e-001,
113,-1.250e000,-6.250e-001,2.968e000,1.562e-001,
114,-6.250e-001,1.562e-001,3.593e000,0.000e000,
115,0.000e000,-3.125e-001,3.125e000,4.687e-001,
116,-4.687e-001,1.562e-001,3.125e000,4.687e-001,
117,0.000e000,-3.125e-001,3.593e000,0.000e000,
118,-4.687e-001,3.125e-001,2.968e000,1.562e-001,
119,4.062e000,-4.687e-001,3.750e000,4.687e-001,
120,2.812e000,-3.125e-001,3.593e000,3.125e-001,
121,3.593e000,3.125e-001,3.125e000,0.000e000,
122,2.812e000,-3.125e-001,3.125e000,3.125e-001,
123,3.437e000,3.125e-001,3.593e000,0.000e000,
124,2.812e000,-3.125e-001,3.593e000,1.562e-001,
125,3.437e000,3.125e-001,3.125e000,4.687e-001,
126,2.031e000,3.125e-001,3.593e000,0.000e000,
127,-1.250e000,-4.687e-001,3.125e000,4.687e-001,
128,-1.562e-001,-3.125e-001,3.593e000,0.000e000,
129,-4.687e-001,3.125e-001,3.125e000,4.687e-001,
130,-6.250e-001,1.562e-001,3.593e000,3.125e-001,
131,1.562e-001,-3.125e-001,2.968e000,1.562e-001,
132,-4.687e-001,-4.687e-001,2.968e000,0.000e000,
133,3.906e000,4.687e-001,3.593e000,4.687e-001,
134,3.437e000,3.125e-001,3.125e000,0.000e000,
135,2.812e000,-3.125e-001,3.593e000,4.687e-001,
136,3.437e000,1.562e-001,2.968e000,1.562e-001,
137,2.812e000,-3.125e-001,3.593e000,4.687e-001,
138,3.437e000,3.125e-001,2.968e000,1.562e-001,
139,-9.375e-001,-4.687e-001,3.593e000,4.687e-001,
140,0.000e000,-3.125e-001,3.125e000,4.687e-001,
141,-7.812e-001,3.125e-001,3.593e000,0.000e000,
142,-4.687e-001,-4.687e-001,3.593e000,0.000e000,
143,0.000e000,3.125e-001,3.125e000,4.687e-001,
144,-4.687e-001,3.125e-001,3.125e000,4.687e-001,
145,3.125e-001,-4.687e-001,3.593e000,0.000e000,
146,7.812e-001,4.687e-001,3.125e000,4.687e-001,
147,4.062e000,-4.687e-001,3.750e000,0.000e000,
148,3.281e000,1.562e-001,3.437e000,0.000e000,
149,2.812e000,-3.125e-001,2.968e000,4.687e-001,
150,2.812e000,-3.125e-001,2.968e000,1.562e-001,
151,3.437e000,3.125e-001,3.593e000,3.125e-001,
152,3.281e000,4.687e-001,3.750e000,4.687e-001,
153,-1.406e000,-6.250e-001,2.968e000,0.000e000,
154,-4.687e-001,-3.125e-001,2.968e000,3.125e-001,
155,0.000e000,3.125e-001,3.593e000,0.000e000,
156,-4.687e-001,1.562e-001,3.125e000,0.000e000,
157,0.000e000,-3.125e-001,3.750e000,4.687e-001,
158,-4.687e-001,-6.250e-001,3.593e000,1.562e-001,
159,3.906e000,3.125e-001,2.968e000,4.687e-001,
160,3.593e000,-4.687e-001,3.125e000,4.687e-001,
161,2.812e000,3.125e-001,3.593e000,1.562e-001,
162,3.437e000,1.562e-001,3.125e000,4.687e-001,
163,2.812e000,-3.125e-001,3.593e000,0.000e000,
164,3.281e000,-3.125e-001,3.125e000,0.000e000,
165,2.656e000,1.562e-001,3.593e000,4.687e-001,
166,2.031e000,4.687e-001,3.593e000,0.000e000,
167,-1.250e000,-6.250e-001,2.968e000,4.687e-001,
168,0.000e000,-3.125e-001,3.593e000,3.125e-001,
169,-6.250e-001,3.125e-001,3.125e000,1.562e-001,
170,-4.687e-001,-3.125e-001,2.968e000,4.687e-001,
171,0.000e000,3.125e-001,3.593e000,0.000e000,
172,-4.687e-001,-4.687e-001,2.968e000,1.562e-001,
173,3.906e000,3.125e-001,3.750e000,4.687e-001,
174,3.437e000,1.562e-001,3.593e000,1.562e-001,
175,2.812e000,-3.125e-001,2.968e000,3.125e-001,
176,2.968e000,1.562e-001,3.125e000,4.687e-001,
177,3.437e000,-3.125e-001,3.593e000,0.000e000,
178,3.281e000,3.125e-001,3.593e000,3.125e-001,
179,-1.093e000,-4.687e-001,2.968e000,1.562e-001,
180,1.562e-001,3.125e-001,3.593e000,1.562e-001,
181,-7.812e-001,-4.687e-001,3.125e000,4.687e-001,
182,-4.687e-001,-3.125e-001,3.125e000,1.562e-001,
183,0.000e000,3.125e-001,3.593e000,4.687e-001,
184,-6.250e-001,3.125e-001,3.593e000,4.687e-001,
185,3.125e-001,-4.687e-001,2.968e000,0.000e000,
186,1.093e000,4.687e-001,3.593e000,3.125e-001,
187,3.906e000,-4.687e-001,2.968e000,1.562e-001,
188,2.812e000,1.562e-001,3.593e000,1.562e-001,
189,3.281e000,-3.125e-001,3.125e000,4.687e-001,
190,3.281e000,3.125e-001,3.593e000,1.562e-001,
191,2.812e000,-4.687e-001,2.968e000,4.687e-001,
192,3.281e000,-4.687e-001,3.750e000,3.125e-001,
193,-1.093e000,3.125e-001,2.968e000,0.000e000,
194,0.000e000,-3.125e-001,3.593e000,4.687e-001,
195,-6.250e-001,1.562e-001,2.968e000,0.000e000,
196,-4.687e-001,1.562e-001,3.125e000,1.562e-001,
197,0.000e000,-3.125e-001,3.593e000,3.125e-001,
198,-4.687e-001,-6.250e-001,3.125e000,4.687e-001,
199,4.062e000,4.687e-001,3.593e000,0.000e000,
200,2.812e000,3.125e-001,3.593e000,4.687e-001,
201,3.593e000,-4.687e-001,2.968e000,0.000e000,
202,3.437e000,1.562e-001,3.125e000,1.562e-001,
203,2.812e000,-3.125e-001,3.593e000,4.687e-001,
204,2.812e000,-3.125e-001,3.125e000,0.000e000,
205,3.437e000,3.125e-001,3.593e000,4.687e-001,
206,2.343e000,4.687e-001,3.593e000,1.562e-001,
207,-1.093e000,-4.687e-001,3.125e000,4.687e-001,
208,-4.687e-001,-3.125e-001,3.125e000,3.125e-001,
209,0.000e000,3.125e-001,3.593e000,1.562e-001,
210,-4.687e-001,3.125e-001,2.968e000,4.687e-001,
211,0.000e000,-3.125e-001,3.593e000,0.000e000,
212,-4.687e-001,-6.250e-001,3.125e000,1.562e-001,
213,3.906e000,4.687e-001,3.593e000,4.687e-001,
214,2.812e000,3.125e-001,3.593e000,3.125e-001,
215,3.437e000,-4.687e-001,2.968e000,1.562e-001,
216,2.812e000,1.562e-001,2.968e000,0.000e000,
217,3.437e000,-3.125e-001,3.593e000,4.687e-001,
218,3.281e000,3.125e-001,2.968e000,3.125e-001,
219,-1.250e000,-6.250e-001,3.750e000,1.562e-001,
220,-6.250e-001,-3.125e-001,2.968e000,3.125e-001,
221,1.562e-001,1.562e-001,3.593e000,1.562e-001,
222,-1.562e-001,-3.125e-001,3.125e000,4.687e-001,
223,-6.250e-001,3.125e-001,3.437e000,0.000e000,
224,-4.687e-001,-3.125e-001,3.125e000,3.125e-001,
225,0.000e000,3.125e-001,3.593e000,1.562e-001,
226,7.812e-001,-4.687e-001,3.593e000,0.000e000,
227,3.906e000,4.687e-001,2.968e000,4.687e-001,
228,2.812e000,-4.687e-001,3.125e000,0.000e000,
229,3.437e000,3.125e-001,3.593e000,4.687e-001,
230,3.281e000,1.562e-001,3.125e000,0.000e000,
231,2.812e000,-3.125e-001,3.593e000,4.687e-001,
232,3.281e000,4.687e-001,3.593e000,4.687e-001,
233,-1.250e000,-7.812e-001,2.968e000,0.000e000,
234,-6.250e-001,1.562e-001,3.593e000,3.125e-001,
235,-1.562e-001,-3.125e-001,3.125e000,0.000e000,
236,0.000e000,1.562e-001,3.125e000,4.687e-001,
237,-6.250e-001,-3.125e-001,3.593e000,0.000e000,
238,-6.250e-001,3.125e-001,2.968e000,4.687e-001,
239,3.906e000,-4.687e-001,3.750e000,0.000e000,
240,3.593e000,-3.125e-001,3.593e000,1.562e-001,
241,2.656e000,4.687e-001,2.968e000,3.125e-001,
242,3.437e000,1.562e-001,3.593e000,4.687e-001,
243,2.812e000,-3.125e-001,2.968e000,0.000e000,
244,2.812e000,1.562e-001,3.437e000,0.000e000,
245,3.437e000,-3.125e-001,2.968e000,4.687e-001,
246,2.343e000,4.687e-001,3.593e000,3.125e-001,
247,-1.250e000,-4.687e-001,2.968e000,1.562e-001,
248,0.000e000,-4.687e-001,2.968e000,1.562e-001,
249,-6.250e-001,3.125e-001,3.593e000,4.687e-001,
250,-4.687e-001,1.562e-001,3.125e000,1.562e-001,
251,1.562e-001,-3.125e-001,3.593e000,4.687e-001,
252,-4.687e-001,-6.250e-001,2.968e000,1.562e-001,
253,3.906e000,3.125e-001,4.062e000,4.687e-001,
254,2.812e000,1.562e-001,3.125e000,3.125e-001,
255,3.437e000,-3.125e-001,3.593e000,0.000e000,
256,3.437e000,1.562e-001,3.125e000,1.562e-001,
257,2.812e000,-3.125e-001,3.593e000,4.687e-001,
258,3.281e000,-4.687e-001,3.125e000,1.562e-001,
259,-1.093e000,3.125e-001,3.750e000,4.687e-001,
260,-7.812e-001,-3.125e-001,3.593e000,4.687e-001,
261,1.562e-001,1.562e-001,2.968e000,0.000e000,
262,-6.250e-001,-3.125e-001,2.968e000,4.687e-001,
263,0.000e000,3.125e-001,3.593e000,0.000e000,
264,-4.687e-001,-3.125e-001,2.968e000,3.125e-001,
265,0.000e000,1.562e-001,3.593e000,0.000e000,
266,6.250e-001,-3.125e-001,3.125e000,1.562e-001,
267,3.906e000,4.687e-001,3.593e000,4.687e-001,
268,2.812e000,3.125e-001,3.593e000,3.125e-001,
269,3.437e000,-3.125e-001,2.968e000,1.562e-001,
270,3.281e000,1.562e-001,3.125e000,1.562e-001,
271,2.812e000,-3.125e-001,3.593e000,4.687e-001,
272,3.281e000,3.125e-001,3.750e000,1.562e-001,
273,-1.093e000,-4.687e-001,2.968e000,4.687e-001,
274,-4.687e-001,-3.125e-001,3.125e000,3.125e-001,
275,0.000e000,3.125e-001,3.593e000,1.562e-001,
276,-4.687e-001,-3.125e-001,3.437e000,0.000e000,
277,0.000e000,1.562e-001,3.125e000,4.687e-001,
278,-4.687e-001,-4.687e-001,3.593e000,1.562e-001,
279,4.062e000,4.687e-001,2.968e000,4.687e-001,
280,2.656e000,3.125e-001,3.593e000,3.125e-001,
281,3.750e000,-4.687e-001,2.968e000,0.000e000,
282,3.437e000,-3.125e-001,2.968e000,1.562e-001,
283,2.812e000,1.562e-001,3.593e000,4.687e-001,
284,2.812e000,-3.125e-001,3.125e000,1.562e-001,
285,3.437e000,3.125e-001,3.593e000,4.687e-001,
286,2.187e000,4.687e-001,3.593e000,3.125e-001,
287,-9.375e-001,-3.125e-001,2.968e000,1.562e-001,
288,-1.562e-001,-3.125e-001,2.968e000,3.125e-001,
289,-6.250e-001,3.125e-001,3.593e000,0.000e000,
290,0.000e000,-3.125e-001,3.125e000,1.562e-001,
291,-6.250e-001,1.562e-001,3.593e000,4.687e-001,
292,-4.687e-001,3.125e-001,3.593e000,0.000e000,
293,3.906e000,-4.687e-001,2.968e000,4.687e-001,
294,3.437e000,-3.125e-001,2.968e000,1.562e-001,
295,2.812e000,3.125e-001,3.593e000,4.687e-001,
296,3.437e000,1.562e-001,2.968e000,0.000e000,
297,2.812e000,-3.125e-001,3.593e000,4.687e-001,
298,3.281e000,3.125e-001,3.593e000,1.562e-001,
299,-1.093e000,-4.687e-001,2.968e000,4.687e-001,
300,-7.812e-001,3.125e-001,3.125e000,1.562e-001,
301,0.000e000,-3.125e-001,3.593e000,3.125e-001,
302,0.000e000,1.562e-001,3.125e000,4.687e-001,
303,-6.250e-001,-3.125e-001,3.750e000,0.000e000,
304,0.000e000,-3.125e-001,3.593e000,4.687e-001,
305,-6.250e-001,1.562e000,2.968e000,0.000e000,
306,7.812e-001,2.187e000,2.656e000,1.562e-001,
307,4.062e000,5.468e000,3.906e000,4.687e-001,
308,2.812e000,3.593e000,3.593e000,3.125e-001,
309,3.437e000,4.218e000,3.125e000,1.562e-001,
310,3.281e000,4.062e000,2.968e000,4.687e-001,
311,2.812e000,3.593e000,3.593e000,0.000e000,
312,3.281e000,4.218e000,2.968e000,3.125e-001,
313,-1.093e000,3.281e000,3.593e000,0.000e000,
314,0.000e000,3.593e000,3.593e000,0.000e000,
315,-6.250e-001,4.218e000,2.968e000,4.687e-001,
316,-4.687e-001,3.593e000,3.593e000,1.562e-001,
317,0.000e000,4.218e000,2.968e000,4.687e-001,
318,-4.687e-001,3.593e000,2.968e000,1.562e-001,
319,3.906e000,4.375e000,3.750e000,4.687e-001,
320,2.812e000,3.593e000,3.125e000,1.562e-001,
321,3.750e000,4.218e000,3.593e000,4.687e-001,
322,3.437e000,3.593e000,3.125e000,1.562e-001,
323,2.812e000,4.218e000,3.593e000,3.125e-001,
324,3.437e000,3.593e000,3.125e000,3.125e-001,
325,2.656e000,4.218e000,3.593e000,1.562e-001,
326,2.031e000,4.218e000,3.593e000,0.000e000,
327,-1.093e000,3.437e000,2.968e000,4.687e-001,
328,0.000e000,4.062e000,3.125e000,0.000e000,
329,-6.250e-001,3.593e000,3.593e000,4.687e-001,
330,-4.687e-001,4.218e000,3.593e000,4.687e-001,
331,0.000e000,3.593e000,3.125e000,0.000e000,
332,-4.687e-001,3.437e000,2.968e000,3.125e-001,
333,3.906e000,4.375e000,3.593e000,1.562e-001,
334,3.437e000,3.593e000,3.593e000,1.562e-001,
335,2.812e000,4.218e000,3.125e000,4.687e-001,
336,2.812e000,4.062e000,3.125e000,1.562e-001,
337,3.437e000,3.593e000,3.593e000,4.687e-001,
338,3.281e000,4.218e000,3.593e000,0.000e000,
339,-1.250e000,3.437e000,2.968e000,4.687e-001,
340,0.000e000,3.593e000,3.593e000,0.000e000,
341,-6.250e-001,4.218e000,2.968e000,4.687e-001,
342,-6.250e-001,3.593e000,3.593e000,3.125e-001,
343,0.000e000,4.218e000,2.968e000,0.000e000,
344,-4.687e-001,3.593e000,3.593e000,4.687e-001,
345,1.562e-001,4.218e000,3.125e000,0.000e000,
346,7.812e-001,3.593e000,2.968e000,1.562e-001,
347,3.906e000,4.375e000,3.750e000,4.687e-001,
348,3.281e000,4.218e000,3.593e000,0.000e000,
349,2.812e000,3.437e000,3.125e000,4.687e-001,
350,3.281e000,3.593e000,3.125e000,1.562e-001,
351,2.812e000,4.218e000,3.593e000,3.125e-001,
352,3.437e000,4.375e000,3.125e000,0.000e000,
